INVOICE_LINE_ID,INVOICE_ID,INVOICE_NO,INVOICE_DT,LINE_NO,CUST_CODE,DEPOT_CD,SKU_CODE,HSN_CODE,QTY_CS,QTY_EA,UOM,MRP,UNIT_PRICE,GROSS_AMT,SCHEME_ID,SCHEME_DISC_AMT,CASH_DISC_AMT,GST_RATE_PCT,TAX_AMT,NET_AMT,CREATED_BY,CREATED_TS,LAST_UPD_BY,LAST_UPD_DT,ACTIVE_FLG,DELETE_FLAG
512884342,88512468,BCPL/26/CHD/0034118,03-NOV-2025,2,DIST-N-0142,DEP-CHD-07,KSG-HO-200ML,3305,30.823,34.688,LT,165.00,133.62,54057.84,,0.00,0.00,18.00,9730.41,63788.25,BATCH_OMS,03-NOV-2025 06:08:55,BATCH_OMS,03-NOV-2025 11:42:55,Y,N
512884346,88512473,BCPL/26/HYD/0034135,14-AUG-2025,1,DIST-S-0318,DEP-HYD-10,SUV-DP-500G,3402,69.761,17.532,KG,99.00,70.75,60467.48,,0.00,0.00,18.00,10884.15,71351.63,BATCH_OMS,14-AUG-2025 09:38:22,BATCH_OMS,14-AUG-2025 15:10:22,Y,N
512884347,88512473,BCPL/26/HYD/0034135,14-AUG-2025,2,DIST-S-0318,DEP-HYD-10,TRG-TEA-1KG,0902,91.972,29.325,KG,540.00,413.58,468581.59,,0.00,3001.67,5.00,23279.00,488858.92,SFA_IFACE,14-AUG-2025 09:38:22,BATCH_OMS,14-AUG-2025 15:10:22,Y,N
512884349,88512478,BCPL/26/CHD/0034123,17-OCT-2025,1,DIST-N-0187,DEP-CHD-07,SUV-DP-1KG,3402,85.808,18.324,KG,185.00,146.18,153199.56,5501,4595.99,1099.63,18.00,26550.71,174054.65,BATCH_OMS,17-OCT-2025 08:07:54,BATCH_OMS,17-OCT-2025 13:56:54,Y,N
512884351,88512478,BCPL/26/CHD/0034123,17-OCT-2025,2,DIST-N-0187,DEP-CHD-07,NMB-DB-190G,3402,5.810,25.487,EA,22.00,15.48,1473.80,,0.00,0.00,18.00,265.28,1739.08,BATCH_OMS,17-OCT-2025 08:07:54,BATCH_OMS,17-OCT-2025 13:49:54,Y,N
512884353,88512479,BCPL/26/KOL/0034060,20-FEB-2026,1,DIST-E-0417,DEP-KOL-11,TRG-TEA-1KG,0902,83.142,2.468,KG,540.00,403.57,403639.41,5522,14127.38,0.00,5.00,19475.60,408987.63,BATCH_OMS,20-FEB-2026 10:21:29,BATCH_OMS,20-FEB-2026 15:52:29,Y,N
512884358,88512481,BCPL/26/PUN/0034131,23-DEC-2025,1,DIST-W-0241,DEP-PUN-02,CHD-SP-4X100G,3401,32.517,21.136,EA,168.00,135.53,55748.91,5514,2229.96,0.00,12.00,6422.27,59941.22,BATCH_OMS,23-DEC-2025 14:17:33,BATCH_OMS,23-DEC-2025 20:00:33,Y,N
512884360,88512486,BCPL/26/JAI/0034173,22-JAN-2026,1,DIST-N-0187,DEP-JAI-05,KSG-HO-100ML,3305,10.272,16.507,LT,92.00,70.28,9823.11,,0.00,0.00,18.00,1768.16,11591.27,BATCH_OMS,22-JAN-2026 05:00:42,BATCH_OMS,22-JAN-2026 10:49:42,Y,N
512884365,88512486,BCPL/26/JAI/0034173,22-JAN-2026,2,DIST-N-0187,DEP-JAI-05,SUV-DP-500G,3402,118.220,31.275,KG,99.00,76.88,111469.47,,0.00,0.00,18.00,20064.50,131533.97,SFA_IFACE,22-JAN-2026 05:00:42,SFA_IFACE,22-JAN-2026 10:34:42,Y,N
512884368,88512487,BCPL/26/PUN/0034169,15-NOV-2025,1,DIST-W-0241,DEP-PUN-02,KSG-HO-100ML,3305,80.303,45.603,LT,92.00,63.15,63733.44,,0.00,0.00,18.00,11472.02,75205.46,BATCH_OMS,15-NOV-2025 05:26:10,BATCH_OMS,15-NOV-2025 11:12:10,Y,N
512884372,88512487,BCPL/26/PUN/0034169,15-NOV-2025,2,DIST-W-0241,DEP-PUN-02,NMB-DB-190G,3402,30.680,34.742,EA,22.00,15.48,6236.92,,0.00,0.00,18.00,1122.65,7359.57,SFA_IFACE,15-NOV-2025 05:26:10,SFA_IFACE,15-NOV-2025 11:12:10,Y,N
512884373,88512492,BCPL/26/LKO/0034101,18-MAR-2026,1,DIST-N-0187,DEP-LKO-06,RKS-HW-200ML,3808,50.855,7.459,LT,99.00,80.83,49930.23,,0.00,0.00,18.00,8987.44,58917.67,BATCH_OMS,18-MAR-2026 04:04:19,BATCH_OMS,18-MAR-2026 09:46:19,Y,N
512884376,88512492,BCPL/26/LKO/0034101,18-MAR-2026,2,DIST-N-0187,DEP-LKO-06,CHD-SP-4X100G,3401,70.830,7.870,EA,168.00,127.44,109321.86,,0.00,0.00,12.00,13118.62,122440.48,BATCH_OMS,18-MAR-2026 04:04:19,BATCH_OMS,18-MAR-2026 09:51:19,Y,N
512884378,88512492,BCPL/26/LKO/0034101,18-MAR-2026,3,DIST-N-0187,DEP-LKO-06,SUV-DP-1KG,3402,73.985,35.507,KG,185.00,125.94,116283.80,5501,3488.51,0.00,18.00,20303.15,133098.44,BATCH_OMS,18-MAR-2026 04:04:19,BATCH_OMS,18-MAR-2026 09:42:19,Y,N
512884381,88512494,BCPL/26/KOL/0034099,27-DEC-2025,1,DIST-E-0409,DEP-KOL-11,SUV-DB-250G,3402,17.311,11.177,EA,32.00,22.50,4925.45,5501,147.76,0.00,18.00,859.98,5637.67,BATCH_OMS,27-DEC-2025 09:32:17,BATCH_OMS,27-DEC-2025 15:13:17,Y,N
512884386,88512494,BCPL/26/KOL/0034099,27-DEC-2025,2,DIST-E-0409,DEP-KOL-11,CHD-SP-100G,3401,77.537,20.548,EA,45.00,31.15,29623.40,5514,1184.94,0.00,12.00,3412.62,31851.08,BATCH_OMS,27-DEC-2025 09:32:17,BATCH_OMS,27-DEC-2025 15:09:17,Y,N
512884390,88512494,BCPL/26/KOL/0034099,27-DEC-2025,3,DIST-E-0409,DEP-KOL-11,TRG-TEA-1KG,0902,31.433,4.200,KG,540.00,410.86,156700.36,,0.00,0.00,5.00,7835.02,164535.38,BATCH_OMS,27-DEC-2025 09:32:17,BATCH_OMS,27-DEC-2025 15:17:17,Y,N
512884395,88512500,BCPL/26/AHM/0034081,16-OCT-2025,1,DIST-W-0241,DEP-AHM-03,CHD-SP-100G,3401,111.052,18.149,EA,45.00,32.09,43346.31,,0.00,0.00,12.00,5201.56,48547.87,BATCH_OMS,16-OCT-2025 06:23:27,BATCH_OMS,16-OCT-2025 11:53:27,Y,N
512884396,88512500,BCPL/26/AHM/0034081,16-OCT-2025,2,DIST-W-0241,DEP-AHM-03,SUV-DP-500G,3402,4.106,4.219,KG,99.00,68.32,3654.51,,0.00,0.00,18.00,657.81,4312.32,SFA_IFACE,16-OCT-2025 06:23:27,SFA_IFACE,16-OCT-2025 12:04:27,Y,N
512884399,88512501,BCPL/26/LKO/0034121,04-JUN-2025,1,DIST-N-0142,DEP-LKO-06,KSG-HO-200ML,3305,59.932,19.461,LT,165.00,130.56,96437.49,,0.00,0.00,18.00,17358.75,113796.24,BATCH_OMS,04-JUN-2025 07:52:58,BATCH_OMS,04-JUN-2025 13:26:58,Y,N
512884400,88512501,BCPL/26/LKO/0034121,04-JUN-2025,2,DIST-N-0142,DEP-LKO-06,SUV-DP-500G,3402,76.047,42.850,KG,99.00,80.91,77302.55,,0.00,0.00,18.00,13914.46,91217.01,BATCH_OMS,04-JUN-2025 07:52:58,BATCH_OMS,04-JUN-2025 13:42:58,Y,N
512884404,88512502,BCPL/26/JAI/0034211,14-AUG-2025,1,DIST-N-0187,DEP-JAI-05,KSG-HO-200ML,3305,71.566,2.931,LT,165.00,122.86,105871.29,5540,2646.78,0.00,18.00,18580.41,121804.92,BATCH_OMS,14-AUG-2025 06:48:50,BATCH_OMS,14-AUG-2025 12:32:50,Y,N
512884407,88512503,BCPL/26/PUN/0034198,12-SEP-2025,1,DIST-W-0233,DEP-PUN-02,TRG-TEA-1KG,0902,92.157,15.367,KG,540.00,395.06,442961.42,,0.00,0.00,5.00,22148.07,465109.49,BATCH_OMS,12-SEP-2025 09:04:46,BATCH_OMS,12-SEP-2025 14:39:46,Y,N
512884408,88512503,BCPL/26/PUN/0034198,12-SEP-2025,2,DIST-W-0233,DEP-PUN-02,CHD-SP-100G,3401,100.444,21.795,EA,45.00,32.47,39844.68,5514,1593.79,0.00,18.00,6885.16,45136.05,SFA_IFACE,12-SEP-2025 09:04:46,SFA_IFACE,12-SEP-2025 14:42:46,Y,N
512884412,88512503,BCPL/26/PUN/0034198,12-SEP-2025,3,DIST-W-0233,DEP-PUN-02,SUV-DB-250G,3402,118.411,13.175,EA,32.00,24.79,35551.51,,0.00,0.00,18.00,6399.27,41950.78,SFA_IFACE,12-SEP-2025 09:04:46,SFA_IFACE,12-SEP-2025 14:37:46,Y,N
512884416,88512507,BCPL/26/HYD/0034158,26-JUN-2025,1,DIST-S-0352,DEP-HYD-10,KSG-HO-200ML,3305,86.182,9.573,LT,165.00,134.33,140207.88,5540,3505.20,0.00,18.00,24606.48,161309.16,BATCH_OMS,26-JUN-2025 06:07:59,BATCH_OMS,26-JUN-2025 11:38:59,Y,N
512884417,88512507,BCPL/26/HYD/0034158,26-JUN-2025,2,DIST-S-0352,DEP-HYD-10,CHD-SP-4X100G,3401,15.643,38.027,EA,168.00,136.15,30734.91,,0.00,0.00,18.00,5532.28,36267.19,SFA_IFACE,26-JUN-2025 06:07:59,SFA_IFACE,26-JUN-2025 11:37:59,Y,N
512884422,88512513,BCPL/26/JAI/0034222,28-AUG-2025,1,DIST-N-0187,DEP-JAI-05,KSG-HO-200ML,3305,33.481,45.395,LT,165.00,118.81,53127.91,5540,1328.20,0.00,18.00,9323.95,61123.66,BATCH_OMS,28-AUG-2025 05:15:07,BATCH_OMS,28-AUG-2025 10:57:07,Y,N
512884423,88512519,BCPL/26/GUW/0034104,23-FEB-2026,1,DIST-E-0417,DEP-GUW-12,KSG-HO-200ML,3305,75.714,17.548,LT,165.00,117.69,108994.59,,0.00,0.00,18.00,19619.03,128613.62,BATCH_OMS,23-FEB-2026 13:16:11,BATCH_OMS,23-FEB-2026 18:49:11,Y,N
512884426,88512521,BCPL/26/KOL/0034129,02-JAN-2026,1,DIST-E-0417,DEP-KOL-11,NMB-DB-190G,3402,60.066,43.943,EA,22.00,17.00,13000.50,,0.00,0.00,18.00,2340.09,15340.59,BATCH_OMS,02-JAN-2026 08:52:09,BATCH_OMS,02-JAN-2026 14:22:09,Y,N
512884431,88512521,BCPL/26/KOL/0034129,02-JAN-2026,2,DIST-E-0417,DEP-KOL-11,TRG-TEA-1KG,0902,81.155,3.442,KG,540.00,401.82,392699.49,5522,13744.48,0.00,5.00,18947.75,397902.76,SFA_IFACE,02-JAN-2026 08:52:09,SFA_IFACE,02-JAN-2026 14:22:09,Y,N
512884436,88512523,BCPL/26/CHD/0034142,24-AUG-2025,1,DIST-N-0142,DEP-CHD-07,KSG-HO-100ML,3305,102.700,7.643,LT,92.00,70.00,86803.01,,0.00,0.00,18.00,15624.54,102427.55,BATCH_OMS,24-AUG-2025 04:37:28,BATCH_OMS,24-AUG-2025 10:18:28,Y,N
512884437,88512528,BCPL/26/MUM/0034108,06-MAR-2026,1,DIST-W-0233,DEP-MUM-01,TRG-TEA-250G,0902,84.093,15.273,KG,145.00,109.50,112170.60,5522,3925.97,0.00,5.00,5412.23,113656.86,SFA_IFACE,06-MAR-2026 11:22:15,SFA_IFACE,06-MAR-2026 16:59:15,Y,N
512884442,88512528,BCPL/26/MUM/0034108,06-MAR-2026,2,DIST-W-0233,DEP-MUM-01,TRG-TEA-1KG,0902,116.076,44.183,KG,540.00,377.91,543092.57,5522,19008.24,0.00,5.00,26204.22,550288.55,BATCH_OMS,06-MAR-2026 11:22:15,BATCH_OMS,06-MAR-2026 17:10:15,Y,N
512884447,88512530,BCPL/26/PUN/0034202,25-MAY-2025,1,DIST-W-0241,DEP-PUN-02,SUV-DP-1KG,3402,4.993,14.843,KG,185.00,150.43,11246.00,,0.00,0.00,18.00,2024.28,13270.28,BATCH_OMS,25-MAY-2025 12:29:13,BATCH_OMS,25-MAY-2025 18:12:13,Y,N
512884451,88512530,BCPL/26/PUN/0034202,25-MAY-2025,2,DIST-W-0241,DEP-PUN-02,KSG-HO-200ML,3305,-50.337,3.481,LT,165.00,114.11,69324.68,5540,1733.12,0.00,18.00,12166.48,79758.04,BATCH_OMS,25-MAY-2025 12:29:13,BATCH_OMS,25-MAY-2025 18:16:13,Y,N
512884455,88512531,BCPL/26/AHM/0034118,13-FEB-2026,1,DIST-W-0233,DEP-AHM-03,NMB-DW-500ML,3402,24.839,5.045,LT,129.00,90.40,27401.42,,0.00,0.00,18.00,4932.26,32333.68,BATCH_OMS,13-FEB-2026 05:58:10,BATCH_OMS,13-FEB-2026 11:36:10,Y,N
512884457,88512537,BCPL/26/KOL/0034157,06-AUG-2025,1,DIST-E-0409,DEP-KOL-11,CHD-SP-100G,3401,7.463,47.909,EA,45.00,31.48,4327.40,5514,173.10,0.00,18.00,747.77,4902.07,BATCH_OMS,06-AUG-2025 11:19:42,BATCH_OMS,06-AUG-2025 17:03:42,Y,N
512884459,88512540,BCPL/26/AHM/0034160,03-APR-2025,1,DIST-W-0233,DEP-AHM-03,TRG-TEA-250G,0902,50.454,18.870,KG,145.00,118.10,73731.96,,0.00,0.00,5.00,3686.60,77418.56,SFA_IFACE,03-APR-2025 11:35:25,BATCH_OMS,03-APR-2025 17:25:25,Y,N
512884460,88512540,BCPL/26/AHM/0034160,03-APR-2025,2,DIST-W-0233,DEP-AHM-03,KSG-HO-200ML,3305,63.455,36.157,LT,165.00,125.94,100451.88,,0.00,0.00,18.00,18081.34,118533.22,BATCH_OMS,03-APR-2025 11:35:25,SFA_IFACE,03-APR-2025 17:24:25,Y,N
512884463,88512540,BCPL/26/AHM/0034160,03-APR-2025,3,DIST-W-0233,DEP-AHM-03,NMB-DW-500ML,3402,19.027,10.020,LT,129.00,101.72,24244.35,,0.00,81.46,18.00,4349.32,28512.21,BATCH_OMS,03-APR-2025 11:35:25,BATCH_OMS,03-APR-2025 17:23:25,Y,N
512884466,88512541,BCPL/26/HYD/0034179,10-JUL-2025,1,DIST-S-0352,DEP-HYD-10,KSG-HO-200ML,3305,84.819,39.867,LT,165.00,112.23,118705.11,,0.00,0.00,18.00,21366.92,140072.03,BATCH_OMS,10-JUL-2025 13:43:49,BATCH_OMS,10-JUL-2025 19:30:49,Y,N
512884467,88512541,BCPL/26/HYD/0034179,10-JUL-2025,2,DIST-S-0352,DEP-HYD-10,NMB-DB-190G,3402,39.331,2.034,EA,22.00,16.09,7626.76,,0.00,0.00,18.00,1372.82,8999.58,BATCH_OMS,10-JUL-2025 13:43:49,BATCH_OMS,10-JUL-2025 19:31:49,Y,N
512884468,88512542,BCPL/26/GUW/0034139,05-APR-2025,1,DIST-E-0409,DEP-GUW-12,SUV-DP-1KG,3402,73.913,15.642,KG,185.00,139.57,125975.60,,0.00,0.00,18.00,22675.61,148651.21,BATCH_OMS,05-APR-2025 10:25:38,BATCH_OMS,05-APR-2025 15:56:38,Y,N
512884472,88512542,BCPL/26/GUW/0034139,05-APR-2025,2,DIST-E-0409,DEP-GUW-12,SUV-DB-250G,3402,108.164,12.784,EA,32.00,25.91,33961.58,5501,1018.85,0.00,18.00,5929.69,38872.42,BATCH_OMS,05-APR-2025 10:25:38,BATCH_OMS,05-APR-2025 16:15:38,Y,N
512884476,88512545,BCPL/26/HYD/0034215,23-FEB-2026,1,DIST-S-0318,DEP-HYD-10,KSG-HO-200ML,3305,20.048,5.728,LT,165.00,135.25,33312.62,5540,832.82,106.39,18.00,5827.21,38200.62,BATCH_OMS,23-FEB-2026 08:04:49,BATCH_OMS,23-FEB-2026 13:48:49,Y,N
512884478,88512545,BCPL/26/HYD/0034215,23-FEB-2026,2,DIST-S-0318,DEP-HYD-10,KSG-HO-200ML,3305,26.091,5.063,LT,165.00,122.71,39040.80,5540,976.02,0.00,18.00,6851.66,44916.44,BATCH_OMS,23-FEB-2026 08:04:49,BATCH_OMS,23-FEB-2026 13:37:49,Y,N
512884479,88512548,BCPL/26/HYD/0034221,21-SEP-2025,1,DIST-S-0352,DEP-HYD-10,SUV-DB-250G,3402,99.416,42.170,EA,32.00,25.13,31039.62,5501,931.19,0.00,18.00,5419.52,35527.95,BATCH_OMS,21-SEP-2025 13:21:43,BATCH_OMS,21-SEP-2025 18:53:43,Y,N
512884483,88512552,BCPL/26/AHM/0034178,19-MAR-2026,1,DIST-W-0233,DEP-AHM-03,SUV-DB-250G,3402,95.131,16.867,EA,32.00,23.41,27119.06,5501,813.57,116.52,18.00,4714.01,30902.98,BATCH_OMS,19-MAR-2026 12:46:23,BATCH_OMS,19-MAR-2026 18:23:23,Y,N
512884487,88512552,BCPL/26/AHM/0034178,19-MAR-2026,2,DIST-W-0233,DEP-AHM-03,SUV-DB-250G,3402,55.617,28.573,EA,32.00,25.98,18081.48,,0.00,0.00,18.00,3254.67,21336.15,BATCH_OMS,19-MAR-2026 12:46:23,SFA_IFACE,19-MAR-2026 18:30:23,Y,N
512884491,88512557,BCPL/26/HYD/0034262,07-AUG-2025,1,DIST-S-0318,DEP-HYD-10,SUV-DB-250G,3402,44.368,46.508,EA,32.00,23.45,13575.77,5501,407.27,0.00,18.00,2370.33,15538.83,SFA_IFACE,07-AUG-2025 14:26:55,BATCH_OMS,07-AUG-2025 20:08:55,Y,N
512884492,88512561,BCPL/26/LKO/0034136,10-FEB-2026,1,DIST-N-0187,DEP-LKO-06,KSG-HO-100ML,3305,37.125,20.591,LT,92.00,70.94,33064.50,,0.00,0.00,18.00,5951.61,39016.11,BATCH_OMS,10-FEB-2026 06:07:48,BATCH_OMS,10-FEB-2026 11:38:48,Y,N
512884493,88512561,BCPL/26/LKO/0034136,10-FEB-2026,2,DIST-N-0187,DEP-LKO-06,NMB-DB-190G,3402,117.701,41.564,EA,22.00,15.68,22798.34,,0.00,0.00,18.00,4103.70,26902.04,BATCH_OMS,10-FEB-2026 06:07:48,BATCH_OMS,10-FEB-2026 11:47:48,Y,N
512884495,88512565,BCPL/26/KOL/0034161,17-APR-2025,1,DIST-E-0409,DEP-KOL-11,SUV-DP-1KG,3402,31.947,8.453,KG,185.00,127.02,49768.60,5501,1493.06,455.95,18.00,8607.53,56427.12,BATCH_OMS,17-APR-2025 04:37:51,BATCH_OMS,17-APR-2025 10:13:51,Y,N
512884496,88512565,BCPL/26/KOL/0034161,17-APR-2025,2,DIST-E-0409,DEP-KOL-11,KSG-HO-200ML,3305,66.031,34.480,LT,165.00,130.09,107565.18,5540,2689.13,0.00,18.00,18877.69,123753.74,BATCH_OMS,17-APR-2025 04:37:51,BATCH_OMS,17-APR-2025 10:19:51,Y,N
512884499,88512565,BCPL/26/KOL/0034161,17-APR-2025,3,DIST-E-0409,DEP-KOL-11,KSG-HO-200ML,3305,79.406,27.329,LT,165.00,117.04,114722.73,,0.00,0.00,18.00,20650.09,135372.82,BATCH_OMS,17-APR-2025 04:37:51,BATCH_OMS,17-APR-2025 10:12:51,Y,N
512884503,88512570,BCPL/26/CHE/0034074,23-NOV-2025,1,DIST-S-0318,DEP-CHE-09,SUV-DP-1KG,3402,74.290,15.815,KG,185.00,147.99,134270.59,,0.00,0.00,18.00,24168.71,158439.30,SFA_IFACE,23-NOV-2025 08:35:10,SFA_IFACE,23-NOV-2025 14:22:10,Y,N
512884508,88512570,BCPL/26/CHE/0034074,23-NOV-2025,2,DIST-S-0318,DEP-CHE-09,CHD-SP-4X100G,3401,42.981,46.034,EA,168.00,122.42,68776.29,5514,2751.05,0.00,12.00,7923.03,73948.27,BATCH_OMS,23-NOV-2025 08:35:10,SFA_IFACE,23-NOV-2025 14:07:10,Y,N
512884509,88512572,BCPL/26/LKO/0034156,08-MAY-2025,1,DIST-N-0142,DEP-LKO-06,NMB-DB-190G,3402,13.874,20.662,EA,22.00,18.01,3370.57,,0.00,0.00,18.00,606.70,3977.27,BATCH_OMS,08-MAY-2025 12:22:51,BATCH_OMS,08-MAY-2025 18:12:51,Y,N
512884512,88512572,BCPL/26/LKO/0034156,08-MAY-2025,2,DIST-N-0142,DEP-LKO-06,CHD-SP-100G,3401,83.280,22.072,EA,45.00,31.21,31878.89,,0.00,0.00,18.00,5738.20,37617.09,SFA_IFACE,08-MAY-2025 12:22:51,SFA_IFACE,08-MAY-2025 18:01:51,Y,N
512884513,88512576,BCPL/26/DEL/0034085,29-MAY-2025,1,DIST-N-0187,DEP-DEL-04,CHD-SP-100G,3401,31.527,6.926,EA,45.00,31.43,12108.41,5514,484.34,0.00,18.00,2092.33,13716.40,BATCH_OMS,29-MAY-2025 06:06:16,BATCH_OMS,29-MAY-2025 11:51:16,Y,N
512884516,88512576,BCPL/26/DEL/0034085,29-MAY-2025,2,DIST-N-0187,DEP-DEL-04,SUV-DP-1KG,3402,67.421,42.054,KG,185.00,131.30,111750.22,,0.00,0.00,18.00,20115.04,131865.26,BATCH_OMS,29-MAY-2025 06:06:16,BATCH_OMS,29-MAY-2025 11:49:16,Y,N
512884520,88512579,BCPL/26/GUW/0034153,12-JUN-2025,1,DIST-E-0417,DEP-GUW-12,RKS-HW-200ML,3808,74.878,24.975,LT,99.00,80.28,74139.46,,0.00,0.00,18.00,13345.10,87484.56,BATCH_OMS,12-JUN-2025 12:25:58,BATCH_OMS,12-JUN-2025 18:08:58,Y,N
512884523,88512585,BCPL/26/AHM/0034194,06-SEP-2025,1,DIST-W-0241,DEP-AHM-03,RKS-HW-200ML,3808,118.428,25.498,LT,99.00,74.81,108222.69,,0.00,0.00,18.00,19480.08,127702.77,BATCH_OMS,06-SEP-2025 06:31:05,BATCH_OMS,06-SEP-2025 12:21:05,Y,Y
512884527,88512585,BCPL/26/AHM/0034194,06-SEP-2025,2,DIST-W-0241,DEP-AHM-03,SUV-DP-500G,3402,114.851,43.433,KG,99.00,73.33,104249.23,,0.00,0.00,18.00,18764.86,123014.09,BATCH_OMS,06-SEP-2025 06:31:05,BATCH_OMS,06-SEP-2025 12:19:05,Y,N
512884531,88512585,BCPL/26/AHM/0034194,06-SEP-2025,3,DIST-W-0241,DEP-AHM-03,NMB-DW-500ML,3402,73.230,1.487,LT,129.00,100.28,88271.17,,0.00,0.00,18.00,15888.81,104159.98,BATCH_OMS,06-SEP-2025 06:31:05,BATCH_OMS,06-SEP-2025 12:07:05,Y,N
512884536,88512591,BCPL/26/LKO/0034162,09-MAY-2025,1,DIST-N-0187,DEP-LKO-06,SUV-DP-500G,3402,49.295,38.715,KG,99.00,79.76,50269.14,,0.00,0.00,18.00,9048.45,59317.59,BATCH_OMS,09-MAY-2025 04:42:26,BATCH_OMS,09-MAY-2025 10:23:26,Y,N
512884540,88512596,BCPL/26/CHE/0034115,26-OCT-2025,1,DIST-S-0318,DEP-CHE-09,CHD-SP-4X100G,3401,69.271,17.097,EA,168.00,128.80,109267.35,,0.00,0.00,12.00,13112.08,122379.43,BATCH_OMS,26-OCT-2025 04:14:17,BATCH_OMS,26-OCT-2025 09:50:17,Y,N
512884543,88512596,BCPL/26/CHE/0034115,26-OCT-2025,2,DIST-S-0318,DEP-CHE-09,SUV-DP-1KG,3402,50.233,35.013,KG,185.00,141.02,89943.83,,0.00,628.16,18.00,16076.82,105392.49,BATCH_OMS,26-OCT-2025 04:14:17,BATCH_OMS,26-OCT-2025 10:01:17,Y,N
512884548,88512601,BCPL/26/CHE/0034122,07-NOV-2025,1,DIST-S-0318,DEP-CHE-09,SUV-DP-500G,3402,46.006,13.656,KG,99.00,70.80,40053.54,,0.00,0.00,18.00,7209.64,47263.18,BATCH_OMS,07-NOV-2025 06:23:32,BATCH_OMS,07-NOV-2025 11:58:32,Y,N
512884550,88512601,BCPL/26/CHE/0034122,07-NOV-2025,2,DIST-S-0318,DEP-CHE-09,CHD-SP-100G,3401,101.660,11.556,EA,45.00,32.23,39690.47,5514,1587.62,0.00,12.00,4572.34,42675.19,BATCH_OMS,07-NOV-2025 06:23:32,BATCH_OMS,07-NOV-2025 12:02:32,Y,N
512884551,88512601,BCPL/26/CHE/0034122,07-NOV-2025,3,DIST-S-0318,DEP-CHE-09,RKS-HW-200ML,3808,102.528,23.781,LT,99.00,75.68,94911.57,,0.00,0.00,18.00,17084.08,111995.65,BATCH_OMS,07-NOV-2025 06:23:32,BATCH_OMS,07-NOV-2025 11:56:32,Y,N
512884555,88512606,BCPL/26/GUW/0034194,30-JAN-2026,1,DIST-E-0417,DEP-GUW-12,SUV-DP-1KG,3402,39.650,20.375,KG,185.00,135.67,67316.06,5501,2019.48,0.00,18.00,11753.38,77049.96,BATCH_OMS,30-JAN-2026 11:59:50,BATCH_OMS,30-JAN-2026 17:41:50,Y,N
512884557,88512606,BCPL/26/GUW/0034194,30-JAN-2026,2,DIST-E-0417,DEP-GUW-12,CHD-SP-4X100G,3401,9.795,1.148,EA,168.00,133.13,15800.93,,0.00,0.00,12.00,1896.11,17697.04,BATCH_OMS,30-JAN-2026 11:59:50,BATCH_OMS,30-JAN-2026 17:46:50,Y,N
512884558,88512606,BCPL/26/GUW/0034194,30-JAN-2026,3,DIST-E-0417,DEP-GUW-12,NMB-DW-500ML,3402,2.547,3.105,LT,129.00,99.84,3361.51,,0.00,0.00,18.00,605.07,3966.58,SFA_IFACE,30-JAN-2026 11:59:50,BATCH_OMS,30-JAN-2026 17:40:50,Y,N
512884562,88512612,BCPL/26/KOL/0034194,22-JUN-2025,1,DIST-E-0417,DEP-KOL-11,RKS-HW-200ML,3808,58.853,7.060,LT,99.00,77.56,55323.24,,0.00,0.00,18.00,9958.18,65281.42,BATCH_OMS,22-JUN-2025 09:46:31,BATCH_OMS,22-JUN-2025 15:36:31,Y,N
512884565,88512615,BCPL/26/CHD/0034149,29-SEP-2025,1,DIST-N-0142,DEP-CHD-07,TRG-TEA-250G,0902,92.263,33.256,KG,145.00,115.76,132014.09,,0.00,0.00,5.00,6600.70,138614.79,BATCH_OMS,29-SEP-2025 03:59:19,BATCH_OMS,29-SEP-2025 09:37:19,Y,N
512884566,88512616,BCPL/26/MUM/0034131,05-JUL-2025,1,DIST-W-0233,DEP-MUM-01,SUV-DB-250G,3402,115.511,19.575,EA,32.00,23.64,33230.91,5501,996.93,0.00,18.00,5802.12,38036.10,BATCH_OMS,05-JUL-2025 03:40:09,BATCH_OMS,05-JUL-2025 09:29:09,Y,N
512884568,88512616,BCPL/26/MUM/0034131,05-JUL-2025,2,DIST-W-0233,DEP-MUM-01,TRG-TEA-1KG,0902,57.419,5.393,KG,540.00,392.66,272671.35,,0.00,0.00,5.00,13633.57,286304.92,SFA_IFACE,05-JUL-2025 03:40:09,BATCH_OMS,05-JUL-2025 09:19:09,Y,N
512884573,88512616,BCPL/26/MUM/0034131,05-JUL-2025,3,DIST-W-0233,DEP-MUM-01,CHD-SP-4X100G,3401,12.160,26.400,EA,168.00,127.09,21900.15,,0.00,0.00,18.00,3942.03,25842.18,SFA_IFACE,05-JUL-2025 03:40:09,SFA_IFACE,05-JUL-2025 09:14:09,Y,N
512884576,88512620,BCPL/26/CHD/0034156,29-MAY-2025,1,DIST-N-0142,DEP-CHD-07,SUV-DP-1KG,3402,17.788,14.530,KG,185.00,129.31,29480.87,,0.00,0.00,18.00,5306.56,34787.43,SFA_IFACE,29-MAY-2025 13:15:59,BATCH_OMS,29-MAY-2025 18:50:59,Y,N
512884580,88512620,BCPL/26/CHD/0034156,29-MAY-2025,2,DIST-N-0142,DEP-CHD-07,NMB-DW-500ML,3402,15.264,15.330,LT,129.00,93.67,18593.31,,0.00,0.00,18.00,3346.80,21940.11,BATCH_OMS,29-MAY-2025 13:15:59,BATCH_OMS,29-MAY-2025 18:46:59,Y,N
